Does Sanders share your values?,VALUESSANDERS,TN,South,East South Central,Yes,72,58,42
Does Sanders share your values?,VALUESSANDERS,TN,South,East South Central,No,26,91,7
Who is honest and trustworthy?,HONESTDEM16,TN,South,East South Central,Only Clinton,17,N/A,N/A
Who is honest and trustworthy?,HONESTDEM16,TN,South,East South Central,Only Sanders,23,10,89
Who is honest and trustworthy?,HONESTDEM16,TN,South,East South Central,Both,48,80,20
Who is honest and trustworthy?,HONESTDEM16,TN,South,East South Central,Neither,9,N/A,N/A
Is Clinton honest and trustworthy?,HONESTDEM16CLIN,TN,South,East South Central,Yes,65,85,15
Is Clinton honest and trustworthy?,HONESTDEM16CLIN,TN,South,East South Central,No,33,30,69
Is Sanders honest and trustworthy?,HONESTDEM16SAND,TN,South,East South Central,Yes,72,57,42
Is Sanders honest and trustworthy?,HONESTDEM16SAND,TN,South,East South Central,No,26,92,7
Who do you trust in an international crisis?,INTCRISISDEM16,TN,South,East South Central,Only Clinton,42,99,1
Who do you trust in an international crisis?,INTCRISISDEM16,TN,South,East South Central,Only Sanders,10,N/A,N/A
Who do you trust in an international crisis?,INTCRISISDEM16,TN,South,East South Central,Both,42,57,43
Who do you trust in an international crisis?,INTCRISISDEM16,TN,South,East South Central,Neither,5,N/A,N/A
Trust Clinton in an international crisis?,INTCRISISDEMCLIN,TN,South,East South Central,Yes,84,78,22
Trust Clinton in an international crisis?,INTCRISISDEMCLIN,TN,South,East South Central,No,14,N/A,N/A
Trust Sanders in an international crisis?,INTCRISISDEMSANDERS,TN,South,East South Central,Yes,52,47,53
Trust Sanders in an international crisis?,INTCRISISDEMSANDERS,TN,South,East South Central,No,47,92,7
Who do you trust to handle race relations?,RACERELDEM16,TN,South,East South Central,Only Clinton,26,98,2
Who do you trust to handle race relations?,RACERELDEM16,TN,South,East South Central,Only Sanders,15,N/A,N/A
Who do you trust to handle race relations?,RACERELDEM16,TN,South,East South Central,Both,50,66,34
Who do you trust to handle race relations?,RACERELDEM16,TN,South,East South Central,Neither,7,N/A,N/A
Trust Clinton to handle race relations?,RACERELCLIN,TN,South,East South Central,Yes,77,77,23
Trust Clinton to handle race relations?,RACERELCLIN,TN,South,East South Central,No,22,27,70
Trust Sanders to handle race relations?,RACERELSANDERS,TN,South,East South Central,Yes,65,53,47
Trust Sanders to handle race relations?,RACERELSANDERS,TN,South,East South Central,No,33,91,7
Race relations in this country have:,RACEREL14,TN,South,East South Central,Gotten better,15,N/A,N/A
Race relations in this country have:,RACEREL14,TN,South,East South Central,Stayed the same,40,68,32
Race relations in this country have:,RACEREL14,TN,South,East South Central,Gotten worse,45,68,31
Better handle Supreme Court nominations?,SCOTUSDEM16,TN,South,East South Central,Clinton,68,94,6
Better handle Supreme Court nominations?,SCOTUSDEM16,TN,South,East South Central,Sanders,28,6,93
Did either candidate attack the other unfairly?,UNFAIRDEM16,TN,South,East South Central,Only Clinton did,11,N/A,N/A
Did either candidate attack the other unfairly?,UNFAIRDEM16,TN,South,East South Central,Only Sanders did,4,N/A,N/A
Did either candidate attack the other unfairly?,UNFAIRDEM16,TN,South,East South Central,Both did,15,N/A,N/A
Did either candidate attack the other unfairly?,UNFAIRDEM16,TN,South,East South Central,Neither did,64,70,30
Did Clinton attack Sanders unfairly?,UNFAIRDEM16CLIN,TN,South,East South Central,Yes,26,51,48
Did Clinton attack Sanders unfairly?,UNFAIRDEM16CLIN,TN,South,East South Central,No,69,71,28
Did Sanders attack Clinton unfairly?,UNFAIRDEM16SAND,TN,South,East South Central,Yes,20,N/A,N/A
Did Sanders attack Clinton unfairly?,UNFAIRDEM16SAND,TN,South,East South Central,No,75,64,36
The next president should:,OBAMAPLCY,TN,South,East South Central,Continue Obama's policies,58,83,16
The next president should:,OBAMAPLCY,TN,South,East South Central,Be more liberal,28,37,62
The next president should:,OBAMAPLCY,TN,South,East South Central,Be less liberal,10,N/A,N/A
U.S. economic system generally:,ECONFAIR,TN,South,East South Central,Favors the wealthy,83,63,36
U.S. economic system generally:,ECONFAIR,TN,South,East South Central,Is fair to most Americans,13,N/A,N/A
Worried about U.S. economy?,ECONWORR,TN,South,East South Central,Very worried,37,60,39
Worried about U.S. economy?,ECONWORR,TN,South,East South Central,Somewhat worried,37,63,36
Worried about U.S. economy?,ECONWORR,TN,South,East South Central,Not too worried,18,N/A,N/A
Worried about U.S. economy?,ECONWORR,TN,South,East South Central,Not at all worried,5,N/A,N/A
Worried about U.S. economy?,ECOWORR2,TN,South,East South Central,Yes,75,62,38
Worried about U.S. economy?,ECOWORR2,TN,South,East South Central,No,23,81,18
Feelings about the federal government,GOVTANGR16,TN,South,East South Central,Enthusiastic,6,N/A,N/A
Feelings about the federal government,GOVTANGR16,TN,South,East South Central,Satisfied,32,76,23
Feelings about the federal government,GOVTANGR16,TN,South,East South Central,Dissatisfied,45,66,33
Feelings about the federal government,GOVTANGR16,TN,South,East South Central,Angry,16,N/A,N/A
Feelings about the federal government,GOVTANGR16B,TN,South,East South Central,Enthusiastic/Satisfied,38,77,23
Feelings about the federal government,GOVTANGR16B,TN,South,East South Central,Dissatisfied/Angry,61,59,40
Next president should be:,OUTSIDER16,TN,South,East South Central,Experienced in politics,83,73,27
Next president should be:,OUTSIDER16,TN,South,East South Central,Outside the establishment,11,N/A,N/A
Satisfied if Clinton wins the nomination?,SATHCLIN,TN,South,East South Central,Yes,79,83,17
Satisfied if Clinton wins the nomination?,SATHCLIN,TN,South,East South Central,No,19,11,86
Satisfied if Sanders wins the nomination?,SATSANDERS,TN,South,East South Central,Yes,64,52,47
Satisfied if Sanders wins the nomination?,SATSANDERS,TN,South,East South Central,No,33,96,2
Clinton's positions on the issues are:,CLINTONLIB,TN,South,East South Central,Too liberal,8,N/A,N/A
Clinton's positions on the issues are:,CLINTONLIB,TN,South,East South Central,Not liberal enough,20,24,76
Clinton's positions on the issues are:,CLINTONLIB,TN,South,East South Central,About right,69,83,17
Sanders' positions on the issues are:,SANDERSLIB,TN,South,East South Central,Too liberal,29,92,6
Sanders' positions on the issues are:,SANDERSLIB,TN,South,East South Central,Not liberal enough,11,N/A,N/A
Sanders' positions on the issues are:,SANDERSLIB,TN,South,East South Central,About right,52,42,57
When did you decide whom to vote for?,TIMENH16,TN,South,East South Central,Just today,7,N/A,N/A
When did you decide whom to vote for?,TIMENH16,TN,South,East South Central,In the last few days,8,N/A,N/A
When did you decide whom to vote for?,TIMENH16,TN,South,East South Central,Sometime last week,5,N/A,N/A
When did you decide whom to vote for?,TIMENH16,TN,South,East South Central,In the last month,18,N/A,N/A
When did you decide whom to vote for?,TIMENH16,TN,South,East South Central,Before that,60,71,29
When did you decide whom to vote for?,TIMEPRIFEWDAYS,TN,South,East South Central,Last few days,15,N/A,N/A
When did you decide whom to vote for?,TIMEPRIFEWDAYS,TN,South,East South Central,Earlier,83,69,30
When did you decide whom to vote for?,TIMEPRIWK,TN,South,East South Central,In the last week,20,61,39
When did you decide whom to vote for?,TIMEPRIWK,TN,South,East South Central,Earlier,78,69,30
Area type,SIZEPLC3,TN,South,East South Central,Urban area,55,72,27
Area type,SIZEPLC3,TN,South,East South Central,Suburban area,24,62,37
Area type,SIZEPLC3,TN,South,East South Central,Rural area,21,61,38
Region,GEOCOD,TN,South,East South Central,East,29,58,42
Region,GEOCOD,TN,South,East South Central,Nashville,28,66,33
Region,GEOCOD,TN,South,East South Central,Central,16,63,35
Region,GEOCOD,TN,South,East South Central,Memphis/West,28,82,18
question,pollname,state,region,subregion,answer,percent,clinton,sanders
Gender,SEX,TX,South,West South Central,Men,42,61,38
Gender,SEX,TX,South,West South Central,Women,58,70,28
Age,AGE,TX,South,West South Central,18-29,20,40,59
Age,AGE,TX,South,West South Central,30-44,22,58,40
Age,AGE,TX,South,West South Central,45-64,40,75,24
Age,AGE,TX,South,West South Central,65 and older,18,87,12
Age,AGE65,TX,South,West South Central,18-24,12,36,62
Age,AGE65,TX,South,West South Central,25-29,8,45,55
Age,AGE65,TX,South,West South Central,30-39,14,55,43
Age,AGE65,TX,South,West South Central,40-49,18,68,32
Age,AGE65,TX,South,West South Central,50-64,30,76,21
Age,AGE65,TX,South,West South Central,65 and older,18,87,12
Age,AGE45,TX,South,West South Central,18-44,42,50,49
Age,AGE45,TX,South,West South Central,45 and older,58,78,20
Race,RACE,TX,South,West South Central,White,43,57,41
Race,RACE,TX,South,West South Central,Black,19,83,15
Race,RACE,TX,South,West South Central,Latino,32,71,29
Race,RACE,TX,South,West South Central,Asian,3,N/A,N/A
Race,RACE,TX,South,West South Central,Other race,4,N/A,N/A
Race,RACE2B,TX,South,West South Central,White,43,57,41
Race,RACE2B,TX,South,West South Central,Non-white,57,73,25
Race by gender,SEXBYRACE,TX,South,West South Central,White men,19,49,49
Race by gender,SEXBYRACE,TX,South,West South Central,White women,24,63,35
Race by gender,SEXBYRACE,TX,South,West South Central,Black men,6,79,20
Race by gender,SEXBYRACE,TX,South,West South Central,Black women,12,86,13
Race by gender,SEXBYRACE,TX,South,West South Central,Latino men,14,69,30
Race by gender,SEXBYRACE,TX,South,West South Central,Latino women,17,72,27
Race by gender,SEXBYRACE,TX,South,West South Central,Others,7,N/A,N/A
Education,EDUC12R,TX,South,West South Central,High school or less,14,76,22
Education,EDUC12R,TX,South,West South Central,Some college,34,64,35
Education,EDUC12R,TX,South,West South Central,College graduate,33,65,33
Education,EDUC12R,TX,South,West South Central,Postgraduate,19,66,34
Are you a college graduate?,EDUCCOLL,TX,South,West South Central,Yes,51,65,33
Are you a college graduate?,EDUCCOLL,TX,South,West South Central,No,49,67,31
Education and race,EDUCWHITE,TX,South,West South Central,White college graduates,26,59,39
Education and race,EDUCWHITE,TX,South,West South Central,Whites no degree,17,53,46
Education and race,EDUCWHITE,TX,South,West South Central,Non-whites college grads,25,71,28
Education and race,EDUCWHITE,TX,South,West South Central,Non-whites no degree,32,75,24
Income,INCOME16,TX,South,West South Central,Less than $30K,18,72,28
Income,INCOME16,TX,South,West South Central,$30K-50K,20,61,38
Income,INCOME16,TX,South,West South Central,$50K-100K,34,64,33
Income,INCOME16,TX,South,West South Central,$100K-200K,19,67,33
Income,INCOME16,TX,South,West South Central,$200K or more,8,72,26
Income,INC50K,TX,South,West South Central,Under $50K,38,66,33
Income,INC50K,TX,South,West South Central,$50K or More,62,66,32
Income,INC100K,TX,South,West South Central,Under $100K,73,65,33
Income,INC100K,TX,South,West South Central,$100K or more,27,68,31
Income,INCOME3,TX,South,West South Central,Under $50K,38,66,33
Income,INCOME3,TX,South,West South Central,$50K-$100K,34,64,33
Income,INCOME3,TX,South,West South Central,$100K or more,27,68,31
Ever voted in a Democratic presidential primary?,PREVPRIDEM,TX,South,West South Central,Voted before,79,74,25
Ever voted in a Democratic presidential primary?,PREVPRIDEM,TX,South,West South Central,First-time voter,20,38,58
Party ID,PARTY,TX,South,West South Central,Democrats,71,75,25
Party ID,PARTY,TX,South,West South Central,Republicans,3,N/A,N/A
Party ID,PARTY,TX,South,West South Central,Independents,26,46,52
Ideology,PHIL4,TX,South,West South Central,Very liberal,20,60,40
Ideology,PHIL4,TX,South,West South Central,Somewhat liberal,39,63,37
Ideology,PHIL4,TX,South,West South Central,Moderate,34,73,26
Ideology,PHIL4,TX,South,West South Central,Conservative,7,N/A,N/A
Ideology,PHIL3X,TX,South,West South Central,Liberal,59,62,38
Ideology,PHIL3X,TX,South,West South Central,Moderate,34,73,26
Ideology,PHIL3X,TX,South,West South Central,Conservative,7,N/A,N/A
Ideology ,PHIL2D,TX,South,West South Central,Liberal,59,62,38
Ideology ,PHIL2D,TX,South,West South Central,Moderate/Conservative,41,73,24
Attend religious services:,ATTEND,TX,South,West South Central,More than once a week,15,73,24
Attend religious services:,ATTEND,TX,South,West South Central,Once a week,26,79,18
Attend religious services:,ATTEND,TX,South,West South Central,A few times a month,18,70,29
Attend religious services:,ATTEND,TX,South,West South Central,A few times a year,16,67,33
Attend religious services:,ATTEND,TX,South,West South Central,Never,24,45,54
Attend religious services:,ATTEND2,TX,South,West South Central,Weekly,40,77,21
Attend religious services:,ATTEND2,TX,South,West South Central,Occasionally,33,69,31
Attend religious services:,ATTEND2,TX,South,West South Central,Never,24,45,54
Most important issue,ISSDEM16,TX,South,West South Central,Health care,23,69,30
Most important issue,ISSDEM16,TX,South,West South Central,Economy/Jobs,38,71,29
Most important issue,ISSDEM16,TX,South,West South Central,Terrorism,12,84,14
Most important issue,ISSDEM16,TX,South,West South Central,Income inequality,25,51,48
Top candidate quality,QLT16DEMPRI,TX,South,West South Central,Electability,13,82,17
Top candidate quality,QLT16DEMPRI,TX,South,West South Central,Cares,27,57,41
Top candidate quality,QLT16DEMPRI,TX,South,West South Central,Honest,25,41,59
Top candidate quality,QLT16DEMPRI,TX,South,West South Central,Experience,32,88,12
Who shares your values?,VALUESDEM16,TX,South,West South Central,Only Clinton,24,96,2
Who shares your values?,VALUESDEM16,TX,South,West South Central,Only Sanders,19,3,97
Who shares your values?,VALUESDEM16,TX,South,West South Central,Both,52,76,24
Who shares your values?,VALUESDEM16,TX,South,West South Central,Neither,4,N/A,N/A
Does Clinton share your values?,VALUESCLIN,TX,South,West South Central,Yes,76,82,17
Does Clinton share your values?,VALUESCLIN,TX,South,West South Central,No,23,10,87
Does Sanders share your values?,VALUESSANDERS,TX,South,West South Central,Yes,71,57,43
Does Sanders share your values?,VALUESSANDERS,TX,South,West South Central,No,28,89,7
Who is honest and trustworthy?,HONESTDEM16,TX,South,West South Central,Only Clinton,20,95,3
Who is honest and trustworthy?,HONESTDEM16,TX,South,West South Central,Only Sanders,28,11,89
Who is honest and trustworthy?,HONESTDEM16,TX,South,West South Central,Both,42,88,12
Who is honest and trustworthy?,HONESTDEM16,TX,South,West South Central,Neither,7,N/A,N/A
Is Clinton honest and trustworthy?,HONESTDEM16CLIN,TX,South,West South Central,Yes,62,90,9
Is Clinton honest and trustworthy?,HONESTDEM16CLIN,TX,South,West South Central,No,34,22,76
Is Sanders honest and trustworthy?,HONESTDEM16SAND,TX,South,West South Central,Yes,70,57,43
Is Sanders honest and trustworthy?,HONESTDEM16SAND,TX,South,West South Central,No,26,87,8
Who do you trust in an international crisis?,INTCRISISDEM16,TX,South,West South Central,Only Clinton,43,95,5
Who do you trust in an international crisis?,INTCRISISDEM16,TX,South,West South Central,Only Sanders,11,4,96
Who do you trust in an international crisis?,INTCRISISDEM16,TX,South,West South Central,Both,40,56,44
Who do you trust in an international crisis?,INTCRISISDEM16,TX,South,West South Central,Neither,5,N/A,N/A
Trust Clinton in an international crisis?,INTCRISISDEMCLIN,TX,South,West South Central,Yes,83,76,24
Trust Clinton in an international crisis?,INTCRISISDEMCLIN,TX,South,West South Central,No,16,17,76
Trust Sanders in an international crisis?,INTCRISISDEMSANDERS,TX,South,West South Central,Yes,51,44,55
Trust Sanders in an international crisis?,INTCRISISDEMSANDERS,TX,South,West South Central,No,48,91,7
Who do you trust to handle race relations?,RACERELDEM16,TX,South,West South Central,Only Clinton,29,99,1
Who do you trust to handle race relations?,RACERELDEM16,TX,South,West South Central,Only Sanders,15,12,88
Who do you trust to handle race relations?,RACERELDEM16,TX,South,West South Central,Both,51,66,34
Who do you trust to handle race relations?,RACERELDEM16,TX,South,West South Central,Neither,4,N/A,N/A
Trust Clinton to handle race relations?,RACERELCLIN,TX,South,West South Central,Yes,80,78,22
Trust Clinton to handle race relations?,RACERELCLIN,TX,South,West South Central,No,19,19,76
Trust Sanders to handle race relations?,RACERELSANDERS,TX,South,West South Central,Yes,66,53,46
Trust Sanders to handle race relations?,RACERELSANDERS,TX,South,West South Central,No,33,92,5
Race relations in this country have:,RACEREL14,TX,South,West South Central,Gotten better,15,69,29
Race relations in this country have:,RACEREL14,TX,South,West South Central,Stayed the same,33,65,35
Race relations in this country have:,RACEREL14,TX,South,West South Central,Gotten worse,50,67,31
Better handle Supreme Court nominations?,SCOTUSDEM16,TX,South,West South Central,Clinton,64,95,4
Better handle Supreme Court nominations?,SCOTUSDEM16,TX,South,West South Central,Sanders,30,6,93
Did either candidate attack the other unfairly?,UNFAIRDEM16,TX,South,West South Central,Only Clinton did,11,22,73
Did either candidate attack the other unfairly?,UNFAIRDEM16,TX,South,West South Central,Only Sanders did,5,N/A,N/A
Did either candidate attack the other unfairly?,UNFAIRDEM16,TX,South,West South Central,Both did,16,N/A,N/A
Did either candidate attack the other unfairly?,UNFAIRDEM16,TX,South,West South Central,Neither did,61,70,29
Did Clinton attack Sanders unfairly?,UNFAIRDEM16CLIN,TX,South,West South Central,Yes,27,56,41
Did Clinton attack Sanders unfairly?,UNFAIRDEM16CLIN,TX,South,West South Central,No,66,71,29
Did Sanders attack Clinton unfairly?,UNFAIRDEM16SAND,TX,South,West South Central,Yes,21,79,18
Did Sanders attack Clinton unfairly?,UNFAIRDEM16SAND,TX,South,West South Central,No,72,63,36
The next president should:,OBAMAPLCY,TX,South,West South Central,Continue Obama's policies,48,80,20
The next president should:,OBAMAPLCY,TX,South,West South Central,Be more liberal,27,40,58
The next president should:,OBAMAPLCY,TX,South,West South Central,Be less liberal,12,N/A,N/A
U.S. economic system generally:,ECONFAIR,TX,South,West South Central,Favors the wealthy,81,65,34
U.S. economic system generally:,ECONFAIR,TX,South,West South Central,Is fair to most Americans,17,75,22
Worried about U.S. economy?,ECONWORR,TX,South,West South Central,Very worried,40,72,27
Worried about U.S. economy?,ECONWORR,TX,South,West South Central,Somewhat worried,40,61,38
Worried about U.S. economy?,ECONWORR,TX,South,West South Central,Not too worried,16,57,39
Worried about U.S. economy?,ECONWORR,TX,South,West South Central,Not at all worried,3,N/A,N/A
Worried about U.S. economy?,ECOWORR2,TX,South,West South Central,Yes,80,66,33
Worried about U.S. economy?,ECOWORR2,TX,South,West South Central,No,19,64,33
Feelings about the federal government,GOVTANGR16,TX,South,West South Central,Enthusiastic,8,N/A,N/A
Feelings about the federal government,GOVTANGR16,TX,South,West South Central,Satisfied,34,81,19
Feelings about the federal government,GOVTANGR16,TX,South,West South Central,Dissatisfied,43,57,40
Feelings about the federal government,GOVTANGR16,TX,South,West South Central,Angry,13,48,51
Feelings about the federal government,GOVTANGR16B,TX,South,West South Central,Enthusiastic/Satisfied,42,82,18
Feelings about the federal government,GOVTANGR16B,TX,South,West South Central,Dissatisfied/Angry,57,55,43
Next president should be:,OUTSIDER16,TX,South,West South Central,Experienced in politics,82,75,24
Next president should be:,OUTSIDER16,TX,South,West South Central,Outside the establishment,13,N/A,N/A
Satisfied if Clinton wins the nomination?,SATHCLIN,TX,South,West South Central,Yes,82,79,20
Satisfied if Clinton wins the nomination?,SATHCLIN,TX,South,West South Central,No,17,11,84
Satisfied if Sanders wins the nomination?,SATSANDERS,TX,South,West South Central,Yes,67,52,47
Satisfied if Sanders wins the nomination?,SATSANDERS,TX,South,West South Central,No,30,95,1
Clinton's positions on the issues are:,CLINTONLIB,TX,South,West South Central,Too liberal,7,N/A,N/A
Clinton's positions on the issues are:,CLINTONLIB,TX,South,West South Central,Not liberal enough,20,25,75
Clinton's positions on the issues are:,CLINTONLIB,TX,South,West South Central,About right,70,82,18
Sanders' positions on the issues are:,SANDERSLIB,TX,South,West South Central,Too liberal,26,91,7
Sanders' positions on the issues are:,SANDERSLIB,TX,South,West South Central,Not liberal enough,18,N/A,N/A
Sanders' positions on the issues are:,SANDERSLIB,TX,South,West South Central,About right,49,47,53
When did you decide whom to vote for?,TIMENH16,TX,South,West South Central,Just today,6,N/A,N/A
When did you decide whom to vote for?,TIMENH16,TX,South,West South Central,In the last few days,9,N/A,N/A
When did you decide whom to vote for?,TIMENH16,TX,South,West South Central,Sometime last week,7,N/A,N/A
When did you decide whom to vote for?,TIMENH16,TX,South,West South Central,In the last month,14,60,35
When did you decide whom to vote for?,TIMENH16,TX,South,West South Central,Before that,62,67,32
When did you decide whom to vote for?,TIMEPRIFEWDAYS,TX,South,West South Central,Last few days,15,68,29
When did you decide whom to vote for?,TIMEPRIFEWDAYS,TX,South,West South Central,Earlier,83,66,33
When did you decide whom to vote for?,TIMEPRIWK,TX,South,West South Central,In the last week,22,67,31
When did you decide whom to vote for?,TIMEPRIWK,TX,South,West South Central,Earlier,77,66,33
Area type,SIZEPLC3,TX,South,West South Central,Urban area,58,67,31
Area type,SIZEPLC3,TX,South,West South Central,Suburban area,33,63,37
Area type,SIZEPLC3,TX,South,West South Central,Rural area,9,74,22
Region,GEOCOD,TX,South,West South Central,East,8,72,27
Region,GEOCOD,TX,South,West South Central,Dallas/Ft. Worth,23,63,35
Region,GEOCOD,TX,South,West South Central,Houston,23,73,27
Region,GEOCOD,TX,South,West South Central,S. Central,16,56,44
Region,GEOCOD,TX,South,West South Central,West,6,N/A,N/A
Region,GEOCOD,TX,South,West South Central,Latino Southwest,24,67,30
question,pollname,state,region,subregion,answer,percent,clinton,sanders
Gender,SEX,VA,South,South Atlantic,Men,43,57,42
Gender,SEX,VA,South,South Atlantic,Women,57,70,30
Age,XAGE,VA,South,South Atlantic,17-29,16,30,69
Age,XAGE,VA,South,South Atlantic,30-44,25,57,43
Age,XAGE,VA,South,South Atlantic,45-64,37,72,28
Age,XAGE,VA,South,South Atlantic,65 and older,22,85,15
Age,XAGE65,VA,South,South Atlantic,17-24,10,26,72
Age,XAGE65,VA,South,South Atlantic,25-29,6,N/A,N/A
Age,XAGE65,VA,South,South Atlantic,30-39,15,52,48
Age,XAGE65,VA,South,South Atlantic,40-49,18,67,33
Age,XAGE65,VA,South,South Atlantic,50-64,28,73,27
Age,XAGE65,VA,South,South Atlantic,65 and older,22,85,15
Age,XAGE45,VA,South,South Atlantic,17-44 year olds,41,46,53
Age,XAGE45,VA,South,South Atlantic,45 and older,59,77,23
Race,RACE,VA,South,South Atlantic,White,63,57,42
Race,RACE,VA,South,South Atlantic,Black,26,84,16
Race,RACE,VA,South,South Atlantic,Latino,7,N/A,N/A
Race,RACE,VA,South,South Atlantic,Asian,2,N/A,N/A
Race,RACE,VA,South,South Atlantic,Other race,3,N/A,N/A
Race,RACE2B,VA,South,South Atlantic,White,63,57,42
Race,RACE2B,VA,South,South Atlantic,Non-white,37,76,24
Race by gender,SEXBYRACE,VA,South,South Atlantic,White men,28,48,50
Race by gender,SEXBYRACE,VA,South,South Atlantic,White women,35,64,36
Race by gender,SEXBYRACE,VA,South,South Atlantic,Black men,10,81,19
Race by gender,SEXBYRACE,VA,South,South Atlantic,Black women,16,85,15
Race by gender,SEXBYRACE,VA,South,South Atlantic,Latino men,3,N/A,N/A
Race by gender,SEXBYRACE,VA,South,South Atlantic,Latino women,4,N/A,N/A
Race by gender,SEXBYRACE,VA,South,South Atlantic,Others,4,N/A,N/A
Education,EDUC12R,VA,South,South Atlantic,High school or less,11,67,33
Education,EDUC12R,VA,South,South Atlantic,Some college,25,61,37
Education,EDUC12R,VA,South,South Atlantic,College graduate,29,57,43
Education,EDUC12R,VA,South,South Atlantic,Postgraduate,35,69,30
Are you a college graduate?,EDUCCOLL,VA,South,South Atlantic,Yes,64,64,36
Are you a college graduate?,EDUCCOLL,VA,South,South Atlantic,No,36,63,36
Education and race,EDUCWHITE,VA,South,South Atlantic,White college graduates,46,59,41
Education and race,EDUCWHITE,VA,South,South Atlantic,Whites no degree,18,51,46
Education and race,EDUCWHITE,VA,South,South Atlantic,Non-whites college grads,18,76,24
Education and race,EDUCWHITE,VA,South,South Atlantic,Non-whites no degree,17,75,25
Income,INCOME16,VA,South,South Atlantic,Less than $30K,12,57,43
Income,INCOME16,VA,South,South Atlantic,$30K-50K,16,62,38
Income,INCOME16,VA,South,South Atlantic,$50K-100K,30,61,38
Income,INCOME16,VA,South,South Atlantic,$100K-200K,28,69,31
Income,INCOME16,VA,South,South Atlantic,$200K or more,13,67,33
Income,INC50K,VA,South,South Atlantic,Under $50K,29,60,40
Income,INC50K,VA,South,South Atlantic,$50K or More,71,65,35
Income,INC100K,VA,South,South Atlantic,Under $100K,59,60,39
Income,INC100K,VA,South,South Atlantic,$100K or more,41,68,32
Income,INCOME3,VA,South,South Atlantic,Under $50K,29,60,40
Income,INCOME3,VA,South,South Atlantic,$50K-$100K,30,61,38
Income,INCOME3,VA,South,South Atlantic,$100K or more,41,68,32
Ever voted in a Democratic presidential primary?,PREVPRIDEM,VA,South,South Atlantic,Voted before,77,70,30
Ever voted in a Democratic presidential primary?,PREVPRIDEM,VA,South,South Atlantic,First-time voter,23,45,53
Party ID,PARTY,VA,South,South Atlantic,Democrats,76,71,29
Party ID,PARTY,VA,South,South Atlantic,Republicans,3,N/A,N/A
Party ID,PARTY,VA,South,South Atlantic,Independents,22,42,58
Ideology,PHIL4,VA,South,South Atlantic,Very liberal,29,58,42
Ideology,PHIL4,VA,South,South Atlantic,Somewhat liberal,39,61,39
Ideology,PHIL4,VA,South,South Atlantic,Moderate,29,69,30
Ideology,PHIL4,VA,South,South Atlantic,Conservative,3,N/A,N/A
Ideology,PHIL3X,VA,South,South Atlantic,Liberal,68,60,40
Ideology,PHIL3X,VA,South,South Atlantic,Moderate,29,69,30
Ideology,PHIL3X,VA,South,South Atlantic,Conservative,3,N/A,N/A
Ideology ,PHIL2D,VA,South,South Atlantic,Liberal,68,60,40
Ideology ,PHIL2D,VA,South,South Atlantic,Moderate/Conservative,32,70,29
Attend religious services:,ATTEND,VA,South,South Atlantic,More than once a week,12,N/A,N/A
Attend religious services:,ATTEND,VA,South,South Atlantic,Once a week,21,69,31
Attend religious services:,ATTEND,VA,South,South Atlantic,A few times a month,12,N/A,N/A
Attend religious services:,ATTEND,VA,South,South Atlantic,A few times a year,26,62,38
Attend religious services:,ATTEND,VA,South,South Atlantic,Never,28,54,46
Attend religious services:,ATTEND2,VA,South,South Atlantic,Weekly,33,74,26
Attend religious services:,ATTEND2,VA,South,South Atlantic,Occasionally,38,63,36
Attend religious services:,ATTEND2,VA,South,South Atlantic,Never,28,54,46
Most important issue,ISSDEM16,VA,South,South Atlantic,Health care,18,73,27
Most important issue,ISSDEM16,VA,South,South Atlantic,Economy/Jobs,40,67,32
Most important issue,ISSDEM16,VA,South,South Atlantic,Terrorism,9,80,20
Most important issue,ISSDEM16,VA,South,South Atlantic,Income inequality,31,48,51
Top candidate quality,QLT16DEMPRI,VA,South,South Atlantic,Electability,16,86,14
Top candidate quality,QLT16DEMPRI,VA,South,South Atlantic,Cares,23,44,56
Top candidate quality,QLT16DEMPRI,VA,South,South Atlantic,Honest,24,21,78
Top candidate quality,QLT16DEMPRI,VA,South,South Atlantic,Experience,36,95,5
Who shares your values?,VALUESDEM16,VA,South,South Atlantic,Only Clinton,19,100,0
Who shares your values?,VALUESDEM16,VA,South,South Atlantic,Only Sanders,18,2,98
Who shares your values?,VALUESDEM16,VA,South,South Atlantic,Both,57,70,29
Who shares your values?,VALUESDEM16,VA,South,South Atlantic,Neither,4,N/A,N/A
Does Clinton share your values?,VALUESCLIN,VA,South,South Atlantic,Yes,76,78,22
Does Clinton share your values?,VALUESCLIN,VA,South,South Atlantic,No,22,13,86
Does Sanders share your values?,VALUESSANDERS,VA,South,South Atlantic,Yes,75,54,46
Does Sanders share your values?,VALUESSANDERS,VA,South,South Atlantic,No,23,93,6
Who is honest and trustworthy?,HONESTDEM16,VA,South,South Atlantic,Only Clinton,13,N/A,N/A
Who is honest and trustworthy?,HONESTDEM16,VA,South,South Atlantic,Only Sanders,31,10,90
Who is honest and trustworthy?,HONESTDEM16,VA,South,South Atlantic,Both,47,86,13
Who is honest and trustworthy?,HONESTDEM16,VA,South,South Atlantic,Neither,6,N/A,N/A
Is Clinton honest and trustworthy?,HONESTDEM16CLIN,VA,South,South Atlantic,Yes,59,89,10
Is Clinton honest and trustworthy?,HONESTDEM16CLIN,VA,South,South Atlantic,No,37,21,79
Is Sanders honest and trustworthy?,HONESTDEM16SAND,VA,South,South Atlantic,Yes,77,56,43
